tweet_id,airline_sentiment,split
569927299908444160,negative,validation
569927288751587328,negative,train
569927127350407168,positive,validation
569927035524681728,negative,train
569926945535860736,positive,train
569926909515034624,neutral,train
569926688244703232,negative,validation
569926674353160192,neutral,test
569926659219922944,positive,train
569926608997498881,neutral,train
569926559982751744,positive,train
569926460036657152,negative,train
569925941067186179,neutral,train
569925929713188864,positive,train
569925590276419584,neutral,train
569925551475056640,positive,train
569925538946551808,negative,test
569925511394119680,neutral,train
569925190236442624,negative,train
569925187757592576,neutral,train
569925091095646209,neutral,test
569925082832728064,neutral,train
569924793232785408,negative,train
569924676715220992,neutral,train
569924654401495040,negative,train
569924418320740352,negative,test
569924385387241474,neutral,train
569924375723560961,neutral,validation
569924145380634624,positive,test
569924117719199744,neutral,train
569924116335108096,positive,validation
569924101080535042,neutral,train
569924092280774656,negative,train
569923934054805504,positive,train
569923825179054081,positive,train
569923761232850944,neutral,validation
569923685848653824,positive,train
569923525508665344,neutral,test
569923518051323906,neutral,train
569922420624068608,positive,train
569921913667104768,negative,train
569921467552567296,positive,train
569921385100750849,negative,train
569920515542003712,positive,test
569920090440916994,positive,test
569918453722656768,positive,train
569917729022586880,negative,validation
569913667476549632,negative,train
569911600934752256,positive,train
569909756493746176,negative,train
569908792776892416,neutral,train
569908080114339840,neutral,train
569906378233356290,neutral,train
569905884425383936,negative,train
569905336380989440,negative,train
569904537739382784,positive,train
569902181366820864,negative,train
569901265163034624,neutral,train
569899437662863360,positive,train
569899413558169600,neutral,train
569898995327377408,neutral,train
569894640675102722,negative,test
569894012800217088,negative,test
569893737385472000,neutral,train
569892980712013824,positive,train
569892141335334913,neutral,validation
569890600474021889,neutral,train
569890099917246464,positive,train
569890084893413376,neutral,train
569889846472409088,neutral,validation
569889547162669056,negative,train
569889219805642752,neutral,train
569889139593646080,positive,train
569888931443052544,negative,validation
569888183409893377,neutral,test
569888159707738113,neutral,train
569887654713499648,neutral,train
569885859954229248,negative,train
569884951207813122,neutral,train
569884948091396096,positive,test
569880288702173184,positive,test
569880105507540992,negative,test
569879547908206592,positive,train
569879497891303424,neutral,test
569877431227686912,negative,train
569876427270701056,negative,validation
569874374741925889,negative,validation
569874150636048384,neutral,train
569873065464573952,positive,train
569870480993181698,negative,train
569867719874650112,positive,test
569866317706231808,neutral,train
569865536873500672,negative,train
569864437739495424,negative,train
569863166189924352,negative,test
569862271968669697,negative,test
569861557775163393,neutral,train
569857331284078592,negative,train
569855477854691328,negative,validation
569854312702201856,negative,validation
569851813706539009,positive,test
569851605358669824,negative,train
569847852605812737,negative,train
569847066555498496,negative,train
569845862366633984,negative,validation
569844102239531008,neutral,validation
569836725612220416,negative,train
569836232999612417,positive,test
569835633147056128,negative,train
569830923597955073,negative,validation
569797465416683521,negative,train
569786249508048896,neutral,train
569775081636782081,positive,validation
569763942144176128,negative,train
569747874952683520,negative,train
569746271336062978,neutral,train
569741756968919040,positive,validation
569739521291452416,negative,train
569737259999571968,negative,validation
569736434803978240,positive,train
569733882007801857,negative,train
569729732952109056,negative,train
569723086465069056,negative,train
569722876879884288,neutral,test
569722367343136768,positive,validation
569721150156230657,negative,train
569718205524127745,positive,validation
569716857869107200,negative,train
569716645150781440,negative,validation
569713071435829249,neutral,validation
569711837656125440,negative,train
569708004075044864,negative,train
569707583646375936,positive,train
569705786408079360,negative,test
569705380282019841,neutral,train
569704700490219523,negative,train
569704005250777090,negative,train
569702870423117825,negative,train
569702567573368832,positive,validation
569700499319959553,positive,train
569699027782012930,negative,validation
569698562734321665,negative,train
569698117685268481,negative,train
569697728890056704,neutral,test
569696862011133952,negative,train
569696663742365696,negative,validation
569693923183972352,negative,train
569692158287962112,positive,train
569691489179021312,positive,train
569690317869330432,neutral,train
569687874288914432,negative,test
569687244031852544,neutral,test
569686510108344320,negative,validation
569686267354599426,positive,validation
569685767527596032,negative,test
569685692038557696,negative,train
569685194908819457,negative,validation
569684947151093760,positive,validation
569683696422244352,neutral,test
569683558081687552,negative,test
569683366632493056,negative,train
569682277111889920,negative,train
569679888682061826,negative,train
569679240586764288,negative,test
569678931785228288,negative,test
569678787383857152,negative,test
569678058199732225,negative,train
569676138253049859,positive,train
569675848770408448,positive,train
569675498873159680,negative,train
569674356915347456,negative,train
569674349734711296,negative,train
569674104913014784,negative,test
569672563506458624,positive,train
569672510565969920,positive,test
569672477967835136,negative,train
569672448716742656,neutral,train
569672099704508416,negative,train
569672010734968832,positive,validation
569671981852798976,negative,train
569671435309809664,positive,test
569671231001092096,negative,test
569671173136637953,negative,train
569671000486502400,positive,train
569670844047192064,negative,validation
569670407709544448,negative,validation
569670228713578496,neutral,validation
569669991450185728,neutral,train
569669129130647552,negative,train
569669059941261312,negative,train
569668818253053952,negative,test
569668536966053888,negative,train
569668144198848514,neutral,train
569667821455708160,neutral,train
569667688743763968,negative,train
569666892882952192,negative,validation
